id,value,location,sample date,measure
992506,0.01,Boonsri,21-May-09,Naphthalene
993873,0.01,Boonsri,21-May-09,Naphthalene
991092,0.461,Boonsri,21-May-09,Nitrates
992463,0.632,Boonsri,21-May-09,Nitrates
993830,0.723,Boonsri,21-May-09,Nitrates
1005794,1.48,Chai,21-May-09,Nitrates
1007182,1.5,Chai,21-May-09,Nitrates
1008544,1.43,Chai,21-May-09,Nitrates
991091,0.057,Boonsri,21-May-09,Nitrites
992462,0.028,Boonsri,21-May-09,Nitrites
993829,0.033,Boonsri,21-May-09,Nitrites
1005793,0.0084,Chai,21-May-09,Nitrites
1007181,0.0149,Chai,21-May-09,Nitrites
1008543,0.0132,Chai,21-May-09,Nitrites
991094,0.014,Boonsri,21-May-09,Orthophosphate-phosphorus
992465,0.011,Boonsri,21-May-09,Orthophosphate-phosphorus
993832,0.01,Boonsri,21-May-09,Orthophosphate-phosphorus
1005796,0.1107,Chai,21-May-09,Orthophosphate-phosphorus
1007184,0.1141,Chai,21-May-09,Orthophosphate-phosphorus
1008546,0.109,Chai,21-May-09,Orthophosphate-phosphorus
991083,78.33,Boonsri,21-May-09,Oxygen saturation
992454,76.94,Boonsri,21-May-09,Oxygen saturation
993821,75.38,Boonsri,21-May-09,Oxygen saturation
1005787,79.08,Chai,21-May-09,Oxygen saturation
1007175,95.73,Chai,21-May-09,Oxygen saturation
1008537,88.42,Chai,21-May-09,Oxygen saturation
991116,0.1,Boonsri,21-May-09,Petroleum hydrocarbons
992487,0.1,Boonsri,21-May-09,Petroleum hydrocarbons
993854,0.1,Boonsri,21-May-09,Petroleum hydrocarbons
1005837,0.021,Chai,21-May-09,Petroleum hydrocarbons
1007225,0.0224,Chai,21-May-09,Petroleum hydrocarbons
1008587,0.0226,Chai,21-May-09,Petroleum hydrocarbons
991098,3,Boonsri,21-May-09,Potassium
992469,3,Boonsri,21-May-09,Potassium
993836,3,Boonsri,21-May-09,Potassium
1005800,2.1,Chai,21-May-09,Potassium
1007188,2.1,Chai,21-May-09,Potassium
1008550,2.1,Chai,21-May-09,Potassium
991096,4.254,Boonsri,21-May-09,Silica (SiO2)
992467,4.128,Boonsri,21-May-09,Silica (SiO2)
993834,2.901,Boonsri,21-May-09,Silica (SiO2)
1005798,2.947,Chai,21-May-09,Silica (SiO2)
1007186,3.14,Chai,21-May-09,Silica (SiO2)
1008548,3.088,Chai,21-May-09,Silica (SiO2)
991097,18,Boonsri,21-May-09,Sodium
992468,17,Boonsri,21-May-09,Sodium
993835,17,Boonsri,21-May-09,Sodium
1005799,20.1,Chai,21-May-09,Sodium
1007187,20,Chai,21-May-09,Sodium
1008549,20,Chai,21-May-09,Sodium
1005807,0.032,Chai,21-May-09,Sulfides
1007195,0.03,Chai,21-May-09,Sulfides
1008557,0.035,Chai,21-May-09,Sulfides
991102,53.66,Boonsri,21-May-09,Sulphates
992473,60.86,Boonsri,21-May-09,Sulphates
993840,57.36,Boonsri,21-May-09,Sulphates
1005805,29.25,Chai,21-May-09,Sulphates
1007193,27.4,Chai,21-May-09,Sulphates
1008555,27.4,Chai,21-May-09,Sulphates
1005847,7,Chai,21-May-09,Total coliforms
1007235,3.3,Chai,21-May-09,Total coliforms
1008597,2.3,Chai,21-May-09,Total coliforms
991089,241,Boonsri,21-May-09,Total dissolved salts
992460,253,Boonsri,21-May-09,Total dissolved salts
993827,249,Boonsri,21-May-09,Total dissolved salts
1005791,252,Chai,21-May-09,Total dissolved salts
1007179,249,Chai,21-May-09,Total dissolved salts
1008541,243,Chai,21-May-09,Total dissolved salts
991085,101.5,Boonsri,21-May-09,Total hardness
992456,108.6,Boonsri,21-May-09,Total hardness
993823,106.2,Boonsri,21-May-09,Total hardness
991093,0.9,Boonsri,21-May-09,Total nitrogen
992464,1.2,Boonsri,21-May-09,Total nitrogen
993831,1.26,Boonsri,21-May-09,Total nitrogen
1005795,2.11,Chai,21-May-09,Total nitrogen
1007183,2.29,Chai,21-May-09,Total nitrogen
1008545,1.99,Chai,21-May-09,Total nitrogen
1005835,4.29,Chai,21-May-09,Total organic carbon
1007223,5.08,Chai,21-May-09,Total organic carbon
1008585,4.64,Chai,21-May-09,Total organic carbon
991095,0.065,Boonsri,21-May-09,Total phosphorus
992466,0.059,Boonsri,21-May-09,Total phosphorus
993833,0.052,Boonsri,21-May-09,Total phosphorus
1005797,0.3521,Chai,21-May-09,Total phosphorus
1007185,0.3624,Chai,21-May-09,Total phosphorus
1008547,0.3493,Chai,21-May-09,Total phosphorus
1009493,0.195,Somchair,25-May-09,Ammonium
1010269,0.08,Busarakhan,25-May-09,Ammonium
1009537,0.1289,Somchair,25-May-09,Anionic active surfactants
1010313,0.1197,Busarakhan,25-May-09,Anionic active surfactants
1009533,2.4,Somchair,25-May-09,Biochemical Oxygen
1010309,3.5,Busarakhan,25-May-09,Biochemical Oxygen
1009502,53.44,Somchair,25-May-09,Calcium
1010278,49.62,Busarakhan,25-May-09,Calcium
1009534,29.59,Somchair,25-May-09,Chemical Oxygen Demand (Cr)
1010310,34.52,Busarakhan,25-May-09,Chemical Oxygen Demand (Cr)
1009535,2.96,Somchair,25-May-09,Chemical Oxygen Demand (Mn)
1010311,3.95,Busarakhan,25-May-09,Chemical Oxygen Demand (Mn)
1009505,59.16,Somchair,25-May-09,Chlorides
1010281,51.77,Busarakhan,25-May-09,Chlorides
1009487,7.9,Somchair,25-May-09,Dissolved oxygen
1010263,7.6,Busarakhan,25-May-09,Dissolved oxygen
1009549,0,Somchair,25-May-09,Fecal coliforms
1010325,0,Busarakhan,25-May-09,Fecal coliforms
1009550,0,Somchair,25-May-09,Fecal streptococci 
1010326,0,Busarakhan,25-May-09,Fecal streptococci 
1009509,0.65,Somchair,25-May-09,Iron
1010285,0.85,Busarakhan,25-May-09,Iron
1009503,25.54,Somchair,25-May-09,Magnesium
1010279,30.16,Busarakhan,25-May-09,Magnesium
1009511,0,Somchair,25-May-09,Manganese
1009512,0,Somchair,25-May-09,Manganese
1010287,0,Busarakhan,25-May-09,Manganese
1010288,0,Busarakhan,25-May-09,Manganese
1009495,0.886,Somchair,25-May-09,Nitrates
1010271,1.43,Busarakhan,25-May-09,Nitrates
1009494,0.0198,Somchair,25-May-09,Nitrites
1010270,0.0591,Busarakhan,25-May-09,Nitrites
1009497,0.1208,Somchair,25-May-09,Orthophosphate-phosphorus
1010273,0.0931,Busarakhan,25-May-09,Orthophosphate-phosphorus
1009488,94.83,Somchair,25-May-09,Oxygen saturation
1010264,91.23,Busarakhan,25-May-09,Oxygen saturation
1009538,0.028,Somchair,25-May-09,Petroleum hydrocarbons
1010314,0.0254,Busarakhan,25-May-09,Petroleum hydrocarbons
1009501,2.7,Somchair,25-May-09,Potassium
1010277,3.5,Busarakhan,25-May-09,Potassium
1009499,3.268,Somchair,25-May-09,Silica (SiO2)
1010275,4.588,Busarakhan,25-May-09,Silica (SiO2)
1009500,46,Somchair,25-May-09,Sodium
1010276,37,Busarakhan,25-May-09,Sodium
1009508,0.015,Somchair,25-May-09,Sulfides
1010284,0.012,Busarakhan,25-May-09,Sulfides
1009506,34.25,Somchair,25-May-09,Sulphates
1010282,39.4,Busarakhan,25-May-09,Sulphates
1009548,0,Somchair,25-May-09,Total coliforms
1010324,0.0045,Busarakhan,25-May-09,Total coliforms
1009492,327,Somchair,25-May-09,Total dissolved salts
1010268,366,Busarakhan,25-May-09,Total dissolved salts
1009496,1.32,Somchair,25-May-09,Total nitrogen
1010272,1.87,Busarakhan,25-May-09,Total nitrogen
1009536,7.23,Somchair,25-May-09,Total organic carbon
1010312,4.75,Busarakhan,25-May-09,Total organic carbon
1009498,0.1235,Somchair,25-May-09,Total phosphorus
1010274,0.0945,Busarakhan,25-May-09,Total phosphorus
1004581,4.46,Kohsoom,28-May-09,Ammonium
1004606,0.094,Kohsoom,28-May-09,Anionic active surfactants
1004577,233,Kohsoom,28-May-09,Bicarbonates
1004603,4.56,Kohsoom,28-May-09,Biochemical Oxygen
1004589,58.5,Kohsoom,28-May-09,Calcium
1004604,14.3,Kohsoom,28-May-09,Chemical Oxygen Demand (Cr)
1004605,6.44,Kohsoom,28-May-09,Chemical Oxygen Demand (Mn)
1004591,35.8,Kohsoom,28-May-09,Chlorides
1004573,8.1,Kohsoom,28-May-09,Dissolved oxygen
1004641,240,Kohsoom,28-May-09,Fecal coliforms
1004642,33,Kohsoom,28-May-09,Fecal streptococci 
1004638,0.001,Kohsoom,28-May-09,Isodrin
1004590,18.8,Kohsoom,28-May-09,Magnesium
1004594,0.107,Kohsoom,28-May-09,Manganese
1004626,0.01,Kohsoom,28-May-09,Naphthalene
1004583,2.31,Kohsoom,28-May-09,Nitrates
1004582,0.005,Kohsoom,28-May-09,Nitrites
1004584,0.123,Kohsoom,28-May-09,Orthophosphate-phosphorus
1004574,98.2,Kohsoom,28-May-09,Oxygen saturation
1004607,0.067,Kohsoom,28-May-09,Petroleum hydrocarbons
1004588,4.8,Kohsoom,28-May-09,Potassium
1004586,7.908,Kohsoom,28-May-09,Silica (SiO2)
1004587,28.3,Kohsoom,28-May-09,Sodium
1004592,62.7,Kohsoom,28-May-09,Sulphates
1004640,1400,Kohsoom,28-May-09,Total coliforms
1004580,341,Kohsoom,28-May-09,Total dissolved salts
1004576,125.72,Kohsoom,28-May-09,Total hardness
1004585,0.214,Kohsoom,28-May-09,Total phosphorus
1005858,0.214,Chai,30-May-09,Ammonium
1007246,0.265,Chai,30-May-09,Ammonium
1008608,0.237,Chai,30-May-09,Ammonium
1005865,3.6,Chai,30-May-09,Biochemical Oxygen
1007253,2.8,Chai,30-May-09,Biochemical Oxygen
1008615,2.4,Chai,30-May-09,Biochemical Oxygen
1005866,29.52,Chai,30-May-09,Chemical Oxygen Demand (Cr)
1007254,29.52,Chai,30-May-09,Chemical Oxygen Demand (Cr)
1008616,29.52,Chai,30-May-09,Chemical Oxygen Demand (Cr)
1005853,8.5,Chai,30-May-09,Dissolved oxygen
1007241,8.7,Chai,30-May-09,Dissolved oxygen
1008603,8.3,Chai,30-May-09,Dissolved oxygen
1005860,1.23,Chai,30-May-09,Nitrates
1007248,1.36,Chai,30-May-09,Nitrates
1008610,1.41,Chai,30-May-09,Nitrates
1005859,0.016,Chai,30-May-09,Nitrites
1007247,0.022,Chai,30-May-09,Nitrites
1008609,0.022,Chai,30-May-09,Nitrites
1005862,0.089,Chai,30-May-09,Orthophosphate-phosphorus
1007250,0.072,Chai,30-May-09,Orthophosphate-phosphorus
1008612,0.08,Chai,30-May-09,Orthophosphate-phosphorus
1005854,90.42,Chai,30-May-09,Oxygen saturation
1007242,92.55,Chai,30-May-09,Oxygen saturation
1008604,88.29,Chai,30-May-09,Oxygen saturation
1005864,3.857,Chai,30-May-09,Silica (SiO2)
1007252,4.545,Chai,30-May-09,Silica (SiO2)
1008614,4.074,Chai,30-May-09,Silica (SiO2)
1005857,231,Chai,30-May-09,Total dissolved salts
1007245,229,Chai,30-May-09,Total dissolved salts
1008607,236,Chai,30-May-09,Total dissolved salts
1005861,1.75,Chai,30-May-09,Total nitrogen
1007249,1.93,Chai,30-May-09,Total nitrogen
1008611,1.99,Chai,30-May-09,Total nitrogen
1005863,0.093,Chai,30-May-09,Total phosphorus
1007251,0.095,Chai,30-May-09,Total phosphorus
1008613,0.087,Chai,30-May-09,Total phosphorus
1015343,0.026,Tansanee,6-Jun-09,Ammonium
1015340,153.1,Tansanee,6-Jun-09,Bicarbonates
1015352,9.65,Tansanee,6-Jun-09,Biochemical Oxygen
1015353,89.8,Tansanee,6-Jun-09,Chemical Oxygen Demand (Cr)
1015354,28.54,Tansanee,6-Jun-09,Chemical Oxygen Demand (Mn)
1015349,341,Tansanee,6-Jun-09,Chlorides
1015337,14.85,Tansanee,6-Jun-09,Dissolved oxygen
1015348,1.29,Tansanee,6-Jun-09,Dissolved silicates
1015350,0.08,Tansanee,6-Jun-09,Iron
1015351,0.28,Tansanee,6-Jun-09,Manganese
1015345,0.519,Tansanee,6-Jun-09,Nitrates
1015344,0.015,Tansanee,6-Jun-09,Nitrites
1015346,0,Tansanee,6-Jun-09,Orthophosphate-phosphorus
1015338,180,Tansanee,6-Jun-09,Oxygen saturation
1015342,597.4,Tansanee,6-Jun-09,Total dissolved salts
1015347,0.18,Tansanee,6-Jun-09,Total phosphorus
991159,0.17,Boonsri,12-Jun-09,Ammonium
992530,0.225,Boonsri,12-Jun-09,Ammonium
993897,0.163,Boonsri,12-Jun-09,Ammonium
1011391,0.016,Achara,12-Jun-09,Ammonium
1020556,0.185,Kannika,12-Jun-09,Ammonium
1021650,0.281,Kannika,12-Jun-09,Ammonium
1022807,0.125,Kannika,12-Jun-09,Ammonium
1023964,0.125,Sakda,12-Jun-09,Ammonium
1025085,0.22,Sakda,12-Jun-09,Ammonium
1026206,0.415,Sakda,12-Jun-09,Ammonium
991177,0.05,Boonsri,12-Jun-09,Anionic active surfactants
992548,0.05,Boonsri,12-Jun-09,Anionic active surfactants
993915,0.05,Boonsri,12-Jun-09,Anionic active surfactants
1011419,0.034,Achara,12-Jun-09,Anionic active surfactants
1020597,0.1015,Kannika,12-Jun-09,Anionic active surfactants
1021691,0.1008,Kannika,12-Jun-09,Anionic active surfactants
1022848,0.1017,Kannika,12-Jun-09,Anionic active surfactants
1024005,0.1213,Sakda,12-Jun-09,Anionic active surfactants
1025126,0.1236,Sakda,12-Jun-09,Anionic active surfactants
1026247,0.1225,Sakda,12-Jun-09,Anionic active surfactants
991155,158.6,Boonsri,12-Jun-09,Bicarbonates
992526,152.5,Boonsri,12-Jun-09,Bicarbonates
993893,158.6,Boonsri,12-Jun-09,Bicarbonates
1011387,122,Achara,12-Jun-09,Bicarbonates
991174,1.82,Boonsri,12-Jun-09,Biochemical Oxygen
992545,1.45,Boonsri,12-Jun-09,Biochemical Oxygen
993912,1.45,Boonsri,12-Jun-09,Biochemical Oxygen
1011416,2.2,Achara,12-Jun-09,Biochemical Oxygen
1020593,0.82,Kannika,12-Jun-09,Biochemical Oxygen
1021687,0.91,Kannika,12-Jun-09,Biochemical Oxygen
1022844,0.83,Kannika,12-Jun-09,Biochemical Oxygen
1024001,0.69,Sakda,12-Jun-09,Biochemical Oxygen
1025122,0.71,Sakda,12-Jun-09,Biochemical Oxygen
1026243,0.68,Sakda,12-Jun-09,Biochemical Oxygen
991168,42.72,Boonsri,12-Jun-09,Calcium
992539,44.43,Boonsri,12-Jun-09,Calcium
993906,41.01,Boonsri,12-Jun-09,Calcium
1020565,53.44,Kannika,12-Jun-09,Calcium
1021659,61.07,Kannika,12-Jun-09,Calcium
1022816,53.44,Kannika,12-Jun-09,Calcium
1023973,64.89,Sakda,12-Jun-09,Calcium
1025094,57.25,Sakda,12-Jun-09,Calcium
1026215,61.07,Sakda,12-Jun-09,Calcium
991175,9.91,Boonsri,12-Jun-09,Chemical Oxygen Demand (Cr)
992546,8.96,Boonsri,12-Jun-09,Chemical Oxygen Demand (Cr)
993913,9.44,Boonsri,12-Jun-09,Chemical Oxygen Demand (Cr)
1011417,7,Achara,12-Jun-09,Chemical Oxygen Demand (Cr)
1020594,19.72,Kannika,12-Jun-09,Chemical Oxygen Demand (Cr)
1021688,19.72,Kannika,12-Jun-09,Chemical Oxygen Demand (Cr)
1022845,19.72,Kannika,12-Jun-09,Chemical Oxygen Demand (Cr)
1024002,24.66,Sakda,12-Jun-09,Chemical Oxygen Demand (Cr)
1025123,24.66,Sakda,12-Jun-09,Chemical Oxygen Demand (Cr)
1026244,24.66,Sakda,12-Jun-09,Chemical Oxygen Demand (Cr)
991176,2.08,Boonsri,12-Jun-09,Chemical Oxygen Demand (Mn)
992547,1.76,Boonsri,12-Jun-09,Chemical Oxygen Demand (Mn)
993914,1.96,Boonsri,12-Jun-09,Chemical Oxygen Demand (Mn)
1011418,3.7,Achara,12-Jun-09,Chemical Oxygen Demand (Mn)
1020595,2.82,Kannika,12-Jun-09,Chemical Oxygen Demand (Mn)
1021689,2.98,Kannika,12-Jun-09,Chemical Oxygen Demand (Mn)
1022846,2.98,Kannika,12-Jun-09,Chemical Oxygen Demand (Mn)
1024003,3.13,Sakda,12-Jun-09,Chemical Oxygen Demand (Mn)
1025124,3.29,Sakda,12-Jun-09,Chemical Oxygen Demand (Mn)
1026245,3.29,Sakda,12-Jun-09,Chemical Oxygen Demand (Mn)
991170,20.05,Boonsri,12-Jun-09,Chlorides
992541,20.76,Boonsri,12-Jun-09,Chlorides
993908,19.68,Boonsri,12-Jun-09,Chlorides
1020567,36.9,Kannika,12-Jun-09,Chlorides
1021661,36.9,Kannika,12-Jun-09,Chlorides
1022818,36.9,Kannika,12-Jun-09,Chlorides
1023975,36.9,Sakda,12-Jun-09,Chlorides
1025096,36.9,Sakda,12-Jun-09,Chlorides
1026217,36.9,Sakda,12-Jun-09,Chlorides
991151,6.02,Boonsri,12-Jun-09,Dissolved oxygen
992522,6.26,Boonsri,12-Jun-09,Dissolved oxygen
993889,6.1,Boonsri,12-Jun-09,Dissolved oxygen
1011385,9,Achara,12-Jun-09,Dissolved oxygen
1020549,7.01,Kannika,12-Jun-09,Dissolved oxygen
1021643,7.1,Kannika,12-Jun-09,Dissolved oxygen
1022800,7.09,Kannika,12-Jun-09,Dissolved oxygen
1023957,6.76,Sakda,12-Jun-09,Dissolved oxygen
1025078,6.72,Sakda,12-Jun-09,Dissolved oxygen
1026199,6.79,Sakda,12-Jun-09,Dissolved oxygen
1020609,0.078,Kannika,12-Jun-09,Fecal coliforms
1021703,0.2,Kannika,12-Jun-09,Fecal coliforms
1022860,0.078,Kannika,12-Jun-09,Fecal coliforms
1024017,1.7,Sakda,12-Jun-09,Fecal coliforms
1025138,0.13,Sakda,12-Jun-09,Fecal coliforms
1026259,0.2,Sakda,12-Jun-09,Fecal coliforms
1020610,0.002,Kannika,12-Jun-09,Fecal streptococci 
1021704,0.002,Kannika,12-Jun-09,Fecal streptococci 
1022861,0.002,Kannika,12-Jun-09,Fecal streptococci 
1024018,0.002,Sakda,12-Jun-09,Fecal streptococci 
1025139,0.002,Sakda,12-Jun-09,Fecal streptococci 
1026260,0.013,Sakda,12-Jun-09,Fecal streptococci 
1011400,0.24,Achara,12-Jun-09,Iron
1020571,0.44,Kannika,12-Jun-09,Iron
1021665,0.4,Kannika,12-Jun-09,Iron
1022822,0.4,Kannika,12-Jun-09,Iron
1023979,0.46,Sakda,12-Jun-09,Iron
1025100,0.48,Sakda,12-Jun-09,Iron
1026221,0.5,Sakda,12-Jun-09,Iron
991169,12.61,Boonsri,12-Jun-09,Magnesium
992540,12.61,Boonsri,12-Jun-09,Magnesium
993907,14.55,Boonsri,12-Jun-09,Magnesium
1020566,20.92,Kannika,12-Jun-09,Magnesium
1021660,20.92,Kannika,12-Jun-09,Magnesium
1022817,20.92,Kannika,12-Jun-09,Magnesium
1023974,14.11,Sakda,12-Jun-09,Magnesium
1025095,20.67,Sakda,12-Jun-09,Magnesium
1026216,13.86,Sakda,12-Jun-09,Magnesium
991173,0.05,Boonsri,12-Jun-09,Manganese
992544,0.05,Boonsri,12-Jun-09,Manganese
993911,0.05,Boonsri,12-Jun-09,Manganese
1011401,0.9,Achara,12-Jun-09,Manganese
1020573,0,Kannika,12-Jun-09,Manganese
1020574,0,Kannika,12-Jun-09,Manganese
1021667,0,Kannika,12-Jun-09,Manganese
1021668,0,Kannika,12-Jun-09,Manganese
1022824,0,Kannika,12-Jun-09,Manganese
1022825,0,Kannika,12-Jun-09,Manganese
1023981,0,Sakda,12-Jun-09,Manganese
1023982,0,Sakda,12-Jun-09,Manganese
1025102,0,Sakda,12-Jun-09,Manganese
1025103,0,Sakda,12-Jun-09,Manganese
1026223,0,Sakda,12-Jun-09,Manganese
1026224,0,Sakda,12-Jun-09,Manganese
991161,0.519,Boonsri,12-Jun-09,Nitrates
992532,0.678,Boonsri,12-Jun-09,Nitrates
993899,0.786,Boonsri,12-Jun-09,Nitrates
1011393,1.106,Achara,12-Jun-09,Nitrates
1020558,1.41,Kannika,12-Jun-09,Nitrates
1021652,1.29,Kannika,12-Jun-09,Nitrates
1022809,1.32,Kannika,12-Jun-09,Nitrates
1023966,1.31,Sakda,12-Jun-09,Nitrates
1025087,1.25,Sakda,12-Jun-09,Nitrates
1026208,1.42,Sakda,12-Jun-09,Nitrates
991160,0.028,Boonsri,12-Jun-09,Nitrites
992531,0.027,Boonsri,12-Jun-09,Nitrites
993898,0.027,Boonsri,12-Jun-09,Nitrites
1011392,0.033,Achara,12-Jun-09,Nitrites
1020557,0.029,Kannika,12-Jun-09,Nitrites
1021651,0.034,Kannika,12-Jun-09,Nitrites
1022808,0.029,Kannika,12-Jun-09,Nitrites
1023965,0.026,Sakda,12-Jun-09,Nitrites
1025086,0.028,Sakda,12-Jun-09,Nitrites
1026207,0.025,Sakda,12-Jun-09,Nitrites
1011394,0.221,Achara,12-Jun-09,Organic nitrogen
1011396,0.105,Achara,12-Jun-09,Organic nitrogen
991163,0.03,Boonsri,12-Jun-09,Orthophosphate-phosphorus
992534,0.023,Boonsri,12-Jun-09,Orthophosphate-phosphorus
993901,0.02,Boonsri,12-Jun-09,Orthophosphate-phosphorus
1011397,0.1142,Achara,12-Jun-09,Orthophosphate-phosphorus
1020560,0.005,Kannika,12-Jun-09,Orthophosphate-phosphorus
1021654,0.005,Kannika,12-Jun-09,Orthophosphate-phosphorus
1022811,0.005,Kannika,12-Jun-09,Orthophosphate-phosphorus
1023968,0.005,Sakda,12-Jun-09,Orthophosphate-phosphorus
1025089,0.005,Sakda,12-Jun-09,Orthophosphate-phosphorus
1026210,0.005,Sakda,12-Jun-09,Orthophosphate-phosphorus
991152,73.61,Boonsri,12-Jun-09,Oxygen saturation
992523,76.53,Boonsri,12-Jun-09,Oxygen saturation
993890,74.59,Boonsri,12-Jun-09,Oxygen saturation
1020550,84.45,Kannika,12-Jun-09,Oxygen saturation
1021644,85.54,Kannika,12-Jun-09,Oxygen saturation
1022801,85.42,Kannika,12-Jun-09,Oxygen saturation
1023958,81.15,Sakda,12-Jun-09,Oxygen saturation
1025079,80.67,Sakda,12-Jun-09,Oxygen saturation
1026200,81.51,Sakda,12-Jun-09,Oxygen saturation
1011420,0.01,Achara,12-Jun-09,Petroleum hydrocarbons
1020598,0.018,Kannika,12-Jun-09,Petroleum hydrocarbons
1021692,0.0162,Kannika,12-Jun-09,Petroleum hydrocarbons
1022849,0.0175,Kannika,12-Jun-09,Petroleum hydrocarbons
1024006,0.0145,Sakda,12-Jun-09,Petroleum hydrocarbons
1025127,0.0152,Sakda,12-Jun-09,Petroleum hydrocarbons
1026248,0.0158,Sakda,12-Jun-09,Petroleum hydrocarbons
991167,2,Boonsri,12-Jun-09,Potassium
992538,2,Boonsri,12-Jun-09,Potassium
993905,2,Boonsri,12-Jun-09,Potassium
1020564,2.4,Kannika,12-Jun-09,Potassium
1021658,2.5,Kannika,12-Jun-09,Potassium
1022815,2.5,Kannika,12-Jun-09,Potassium
1023972,2,Sakda,12-Jun-09,Potassium
1025093,2,Sakda,12-Jun-09,Potassium
1026214,2.1,Sakda,12-Jun-09,Potassium
991165,7.923,Boonsri,12-Jun-09,Silica (SiO2)
992536,5.255,Boonsri,12-Jun-09,Silica (SiO2)
993903,5.15,Boonsri,12-Jun-09,Silica (SiO2)
1020562,1.569,Kannika,12-Jun-09,Silica (SiO2)
1021656,0.956,Kannika,12-Jun-09,Silica (SiO2)
1022813,1.367,Kannika,12-Jun-09,Silica (SiO2)
1023970,1.708,Sakda,12-Jun-09,Silica (SiO2)
1025091,1.046,Sakda,12-Jun-09,Silica (SiO2)
1026212,1.738,Sakda,12-Jun-09,Silica (SiO2)
991166,15,Boonsri,12-Jun-09,Sodium
992537,16,Boonsri,12-Jun-09,Sodium
993904,14,Boonsri,12-Jun-09,Sodium
1020563,28,Kannika,12-Jun-09,Sodium
1021657,25.6,Kannika,12-Jun-09,Sodium
1022814,27,Kannika,12-Jun-09,Sodium
1023971,22.5,Sakda,12-Jun-09,Sodium
1025092,22.4,Sakda,12-Jun-09,Sodium
1026213,22.6,Sakda,12-Jun-09,Sodium
1020570,0.019,Kannika,12-Jun-09,Sulfides
1021664,0.015,Kannika,12-Jun-09,Sulfides
1022821,0.014,Kannika,12-Jun-09,Sulfides
1023978,0.014,Sakda,12-Jun-09,Sulfides
1025099,0.018,Sakda,12-Jun-09,Sulfides
1026220,0.018,Sakda,12-Jun-09,Sulfides
991171,34.15,Boonsri,12-Jun-09,Sulphates
992542,42.02,Boonsri,12-Jun-09,Sulphates
993909,35.72,Boonsri,12-Jun-09,Sulphates
1020568,27.6,Kannika,12-Jun-09,Sulphates
1021662,27.9,Kannika,12-Jun-09,Sulphates
1022819,29.4,Kannika,12-Jun-09,Sulphates
1023976,28.4,Sakda,12-Jun-09,Sulphates
1025097,29.2,Sakda,12-Jun-09,Sulphates
1026218,29.5,Sakda,12-Jun-09,Sulphates
1020608,0.23,Kannika,12-Jun-09,Total coliforms
1021702,0.2,Kannika,12-Jun-09,Total coliforms
1022859,0.2,Kannika,12-Jun-09,Total coliforms
1024016,3.3,Sakda,12-Jun-09,Total coliforms
1025137,0.23,Sakda,12-Jun-09,Total coliforms
1026258,0.2,Sakda,12-Jun-09,Total coliforms
991158,209,Boonsri,12-Jun-09,Total dissolved salts
992529,218,Boonsri,12-Jun-09,Total dissolved salts
993896,210,Boonsri,12-Jun-09,Total dissolved salts
1011390,201,Achara,12-Jun-09,Total dissolved salts
1020555,247,Kannika,12-Jun-09,Total dissolved salts
1021649,246,Kannika,12-Jun-09,Total dissolved salts
1022806,244,Kannika,12-Jun-09,Total dissolved salts
1023963,242,Sakda,12-Jun-09,Total dissolved salts
1025084,242,Sakda,12-Jun-09,Total dissolved salts
1026205,242,Sakda,12-Jun-09,Total dissolved salts
991154,90.9,Boonsri,12-Jun-09,Total hardness
992525,93.2,Boonsri,12-Jun-09,Total hardness
993892,93.2,Boonsri,12-Jun-09,Total hardness
1020552,122.9,Kannika,12-Jun-09,Total hardness
1021646,133.6,Kannika,12-Jun-09,Total hardness
1022803,122.9,Kannika,12-Jun-09,Total hardness
1023960,122.9,Sakda,12-Jun-09,Total hardness
1025081,128.2,Sakda,12-Jun-09,Total hardness
1026202,117.5,Sakda,12-Jun-09,Total hardness
991162,0.86,Boonsri,12-Jun-09,Total nitrogen
992533,1.12,Boonsri,12-Jun-09,Total nitrogen
993900,1.17,Boonsri,12-Jun-09,Total nitrogen
1011395,1.26,Achara,12-Jun-09,Total nitrogen
1020559,1.94,Kannika,12-Jun-09,Total nitrogen
1021653,1.92,Kannika,12-Jun-09,Total nitrogen
1022810,1.76,Kannika,12-Jun-09,Total nitrogen
1023967,1.75,Sakda,12-Jun-09,Total nitrogen
1025088,1.79,Sakda,12-Jun-09,Total nitrogen
1026209,2.23,Sakda,12-Jun-09,Total nitrogen
1020596,3.48,Kannika,12-Jun-09,Total organic carbon
1021690,3.36,Kannika,12-Jun-09,Total organic carbon
1022847,3.47,Kannika,12-Jun-09,Total organic carbon
1024004,3.24,Sakda,12-Jun-09,Total organic carbon
1025125,3.35,Sakda,12-Jun-09,Total organic carbon
1026246,3.25,Sakda,12-Jun-09,Total organic carbon
991164,0.093,Boonsri,12-Jun-09,Total phosphorus
992535,0.098,Boonsri,12-Jun-09,Total phosphorus
993902,0.072,Boonsri,12-Jun-09,Total phosphorus
1011398,0.2,Achara,12-Jun-09,Total phosphorus
1020561,0.0175,Kannika,12-Jun-09,Total phosphorus
1021655,0.0169,Kannika,12-Jun-09,Total phosphorus
1022812,0.0193,Kannika,12-Jun-09,Total phosphorus
1023969,0.0239,Sakda,12-Jun-09,Total phosphorus
1025090,0.0295,Sakda,12-Jun-09,Total phosphorus
1026211,0.0248,Sakda,12-Jun-09,Total phosphorus
